X,Y,Z,TYPE,BOUND,com_area,mount,veg,port,h_dev,rivers,USAGE_ALL
12,99,0,sea,no_bound,N,N,N,N,N,N,
12,102,0,sea,no_bound,N,N,N,N,N,N,
12,105,0,sea,no_bound,N,N,N,N,N,N,
12,108,0,sea,no_bound,N,N,N,N,N,N,
12,111,0,sea,no_bound,N,N,N,N,N,N,
12,114,0,sea,no_bound,N,N,N,N,N,N,
12,117,0,sea,no_bound,N,N,N,N,N,N,
12,120,0,sea,no_bound,N,N,N,N,N,N,
12,123,0,sea,no_bound,N,N,N,N,N,N,
12,126,0,sea,no_bound,N,N,N,N,N,N,
12,129,0,sea,no_bound,N,N,N,N,N,N,
12,132,0,sea,no_bound,N,N,N,N,N,N,
12,135,0,sea,no_bound,N,N,N,N,N,N,
12,138,0,sea,no_bound,N,N,N,N,N,N,
12,141,0,sea,no_bound,N,N,N,N,N,N,
12,144,0,sea,no_bound,N,N,N,N,N,N,
12,147,0,sea,no_bound,N,N,N,N,N,N,
12,150,0,sea,no_bound,N,N,N,N,N,N,
12,153,0,sea,no_bound,N,N,N,N,N,N,
12,156,0,sea,no_bound,N,N,N,N,N,N,
12,159,0,sea,no_bound,N,N,N,N,N,N,
12,162,0,sea,no_bound,N,N,N,N,N,N,
12,165,0,sea,no_bound,N,N,N,N,N,N,
12,168,0,sea,no_bound,N,N,N,N,N,N,
12,171,0,sea,no_bound,N,N,N,N,N,N,
12,174,0,sea,no_bound,N,N,N,N,N,N,
12,177,0,sea,no_bound,N,N,N,N,N,N,
12,180,0,sea,no_bound,N,N,N,N,N,N,
12,183,0,sea,no_bound,N,N,N,N,N,N,
12,186,0,sea,no_bound,N,N,N,N,N,N,
12,189,0,sea,no_bound,N,N,N,N,N,N,
12,192,0,sea,no_bound,N,N,N,N,N,N,
12,195,0,sea,no_bound,N,N,N,N,N,N,
12,198,0,sea,no_bound,N,N,N,N,N,N,
12,201,0,sea,no_bound,N,N,N,N,N,N,
12,204,0,sea,no_bound,N,N,N,N,N,N,
12,207,0,sea,no_bound,N,N,N,N,N,N,
12,210,0,sea,no_bound,N,N,N,N,N,N,
12,213,0,sea,no_bound,N,N,N,N,N,N,
12,216,0,sea,no_bound,N,N,N,N,N,N,
12,219,0,sea,no_bound,N,N,N,N,N,N,
12,222,0,sea,no_bound,N,N,N,N,N,N,
12,225,0,sea,no_bound,N,N,N,N,N,N,
12,228,0,sea,no_bound,N,N,N,N,N,N,
12,231,0,sea,no_bound,N,N,N,N,N,N,
12,234,0,sea,no_bound,N,N,N,N,N,N,
12,237,0,sea,no_bound,N,N,N,N,N,N,
12,240,0,sea,no_bound,N,N,N,N,N,N,
12,243,0,sea,no_bound,N,N,N,N,N,N,
12,246,0,sea,no_bound,N,N,N,N,N,N,
12,249,0,sea,no_bound,N,N,N,N,N,N,
12,252,0,sea,no_bound,N,N,N,N,N,N,
12,255,0,sea,no_bound,N,N,N,N,N,N,
12,258,0,sea,no_bound,N,N,N,N,N,N,
12,261,0,sea,no_bound,N,N,N,N,N,N,
12,264,0,sea,no_bound,N,N,N,N,N,N,
12,267,0,sea,no_bound,N,N,N,N,N,N,
12,270,0,sea,no_bound,N,N,N,N,N,N,
12,273,0,sea,no_bound,N,N,N,N,N,N,
12,276,0,sea,no_bound,N,N,N,N,N,N,
12,279,0,sea,no_bound,N,N,N,N,N,N,
12,282,0,sea,no_bound,N,N,N,N,N,N,
12,285,0,sea,no_bound,N,N,N,N,N,N,
12,288,0,sea,no_bound,N,N,N,N,N,N,
12,291,0,sea,no_bound,N,N,N,N,N,N,
12,294,0,sea,no_bound,N,N,N,N,N,N,
12,297,0,sea,no_bound,N,N,N,N,N,N,
12,300,0,sea,no_bound,N,N,N,N,N,N,
12,303,0,sea,no_bound,N,N,N,N,N,N,
12,306,0,sea,no_bound,N,N,N,N,N,N,
12,309,0,sea,no_bound,N,N,N,N,N,N,
12,312,0,sea,no_bound,N,N,N,N,N,N,
12,315,0,sea,no_bound,N,N,N,N,N,N,
12,318,0,sea,no_bound,N,N,N,N,N,N,
12,321,0,sea,no_bound,N,N,N,N,N,N,
15.0,0.0,128.225.729.081,land,no_bound,N,N,N,N,N,N,
15.0,3.0,127.424.899.047,land,no_bound,N,N,N,N,N,N,
15.0,6.0,114.619.185.167,land,no_bound,N,N,N,N,N,N,
15.0,9.0,111.013.582.565,land,no_bound,N,N,N,N,N,N,
15.0,12.0,127.198.075.426,land,no_bound,N,N,N,N,N,N,
15.0,15.0,148.827.252.807,land,no_bound,N,N,N,N,N,N,
15.0,18.0,148.439.859.949,land,no_bound,N,N,N,N,N,N,
15.0,21.0,153.488.892.434,land,no_bound,N,N,N,N,N,N,
15.0,24.0,169.714.013.753,land,no_bound,N,N,N,N,N,N,
15.0,27.0,178.077.561.857,land,no_bound,N,N,N,N,N,N,
15.0,30.0,172.314.498.478,land,no_bound,N,N,N,N,N,N,
15.0,33.0,175.497.245.926,land,no_bound,N,N,N,N,N,N,
15.0,36.0,181.155.131.077,land,no_bound,N,N,N,N,N,N,
15.0,39.0,177.770.515.865,land,no_bound,N,N,N,N,N,N,
15.0,42.0,161.223.297.291,land,no_bound,N,N,N,N,N,N,
15.0,45.0,141.538.675.943,land,no_bound,N,N,N,N,N,N,
15.0,48.0,112.667.883.857,land,no_bound,N,N,N,N,N,N,
15.0,51.0,113.312.406.439,land,no_bound,N,N,N,N,N,N,
15.0,54.0,121.049.920.776,land,no_bound,N,N,N,N,N,N,
15.0,57.0,11.857.673.548,land,no_bound,N,N,N,N,N,N,
15.0,60.0,945.264.821.815,land,no_bound,N,N,veg,N,N,N,veg
15.0,63.0,755.335.122.906,land,no_bound,N,N,N,N,N,N,
15.0,66.0,853.665.679.987,land,no_bound,N,N,N,N,N,N,
15.0,69.0,888.761.898.069,land,no_bound,N,N,N,N,N,N,
15.0,72.0,842.824.782.368,land,no_bound,N,N,N,N,N,N,
15.0,75.0,882.279.690.225,land,no_bound,N,N,N,N,N,N,
15.0,78.0,703.037.445.222,land,no_bound,N,N,N,N,N,N,
15.0,81.0,396.617.387.651,land,no_bound,N,N,N,N,N,N,
15.0,84.0,293.030.842.948,land,no_bound,N,N,N,N,N,N,
15.0,87.0,430.853.078.124,land,no_bound,N,N,N,N,N,N,
15.0,90.0,244.774.912.385,land,no_bound,N,N,N,N,N,N,
15,93,0,sea,no_bound,N,N,N,N,N,N,
15,96,0,sea,no_bound,N,N,N,N,N,N,
15,99,0,sea,no_bound,N,N,N,N,N,N,
15,102,0,sea,no_bound,N,N,N,N,N,N,
15,105,0,sea,no_bound,N,N,N,N,N,N,
15,108,0,sea,no_bound,N,N,N,N,N,N,
15,111,0,sea,no_bound,N,N,N,N,N,N,
15,114,0,sea,no_bound,N,N,N,N,N,N,
15,117,0,sea,no_bound,N,N,N,N,N,N,
15,120,0,sea,no_bound,N,N,N,N,N,N,
15,123,0,sea,no_bound,N,N,N,N,N,N,
15,126,0,sea,no_bound,N,N,N,N,N,N,
15,129,0,sea,no_bound,N,N,N,N,N,N,
15,132,0,sea,no_bound,N,N,N,N,N,N,
15,135,0,sea,no_bound,N,N,N,N,N,N,
15,138,0,sea,no_bound,N,N,N,N,N,N,
15,141,0,sea,no_bound,N,N,N,N,N,N,
15,144,0,sea,no_bound,N,N,N,N,N,N,
15,147,0,sea,no_bound,N,N,N,N,N,N,
15,150,0,sea,no_bound,N,N,N,N,N,N,
15,153,0,sea,no_bound,N,N,N,N,N,N,
15,156,0,sea,no_bound,N,N,N,N,N,N,
15,159,0,sea,no_bound,N,N,N,N,N,N,
15,162,0,sea,no_bound,N,N,N,N,N,N,
15,165,0,sea,no_bound,N,N,N,N,N,N,
15,168,0,sea,no_bound,N,N,N,N,N,N,
15,171,0,sea,no_bound,N,N,N,N,N,N,
15,174,0,sea,no_bound,N,N,N,N,N,N,
15,177,0,sea,no_bound,N,N,N,N,N,N,
15,180,0,sea,no_bound,N,N,N,N,N,N,
15,183,0,sea,no_bound,N,N,N,N,N,N,
15,186,0,sea,no_bound,N,N,N,N,N,N,
15,189,0,sea,no_bound,N,N,N,N,N,N,
15,192,0,sea,no_bound,N,N,N,N,N,N,
15,195,0,sea,no_bound,N,N,N,N,N,N,
15,198,0,sea,no_bound,N,N,N,N,N,N,
15,201,0,sea,no_bound,N,N,N,N,N,N,
15,204,0,sea,no_bound,N,N,N,N,N,N,
15,207,0,sea,no_bound,N,N,N,N,N,N,
15,210,0,sea,no_bound,N,N,N,N,N,N,
15,213,0,sea,no_bound,N,N,N,N,N,N,
15,216,0,sea,no_bound,N,N,N,N,N,N,
15,219,0,sea,no_bound,N,N,N,N,N,N,
15,222,0,sea,no_bound,N,N,N,N,N,N,
15,225,0,sea,no_bound,N,N,N,N,N,N,
15,228,0,sea,no_bound,N,N,N,N,N,N,
15,231,0,sea,no_bound,N,N,N,N,N,N,
15,234,0,sea,no_bound,N,N,N,N,N,N,
15,237,0,sea,no_bound,N,N,N,N,N,N,
15,240,0,sea,no_bound,N,N,N,N,N,N,
15,243,0,sea,no_bound,N,N,N,N,N,N,
15,246,0,sea,no_bound,N,N,N,N,N,N,
15,249,0,sea,no_bound,N,N,N,N,N,N,
15,252,0,sea,no_bound,N,N,N,N,N,N,
15,255,0,sea,no_bound,N,N,N,N,N,N,
15,258,0,sea,no_bound,N,N,N,N,N,N,
15,261,0,sea,no_bound,N,N,N,N,N,N,
15,264,0,sea,no_bound,N,N,N,N,N,N,
15,267,0,sea,no_bound,N,N,N,N,N,N,
15,270,0,sea,no_bound,N,N,N,N,N,N,
15,273,0,sea,no_bound,N,N,N,N,N,N,
15,276,0,sea,no_bound,N,N,N,N,N,N,
15,279,0,sea,no_bound,N,N,N,N,N,N,
15,282,0,sea,no_bound,N,N,N,N,N,N,
15,285,0,sea,no_bound,N,N,N,N,N,N,
15,288,0,sea,no_bound,N,N,N,N,N,N,
15,291,0,sea,no_bound,N,N,N,N,N,N,
15,294,0,sea,no_bound,N,N,N,N,N,N,
15,297,0,sea,no_bound,N,N,N,N,N,N,
15,300,0,sea,no_bound,N,N,N,N,N,N,
15,303,0,sea,no_bound,N,N,N,N,N,N,
15,306,0,sea,no_bound,N,N,N,N,N,N,
15,309,0,sea,no_bound,N,N,N,N,N,N,
15,312,0,sea,no_bound,N,N,N,N,N,N,
15,315,0,sea,no_bound,N,N,N,N,N,N,
15,318,0,sea,no_bound,N,N,N,N,N,N,
15,321,0,sea,no_bound,N,N,N,N,N,N,
18.0,0.0,127.587.766.021,land,no_bound,N,N,N,N,N,N,
18.0,3.0,127.944.026.642,land,no_bound,N,N,N,N,N,N,
18.0,6.0,123.199.449.157,land,no_bound,N,N,N,N,N,N,
18.0,9.0,118.755.530.456,land,no_bound,N,N,N,N,N,N,
18.0,12.0,137.564.527.961,land,no_bound,N,N,N,N,N,N,
18.0,15.0,154.283.180.207,land,no_bound,N,N,N,N,N,N,
18.0,18.0,156.906.623.951,land,no_bound,N,N,N,N,N,N,
18.0,21.0,171.878.337.319,land,no_bound,N,N,N,N,N,N,
18.0,24.0,187.647.722.938,land,no_bound,N,N,N,N,N,N,
18.0,27.0,192.959.641.222,land,no_bound,N,N,N,N,N,N,
18.0,30.0,187.882.381.223,land,no_bound,N,N,N,N,N,N,
18.0,33.0,189.348.640.396,land,no_bound,N,N,N,N,N,N,
18.0,36.0,190.047.793.486,land,no_bound,N,N,N,N,N,N,
18.0,39.0,181.517.546.223,land,no_bound,N,N,N,N,N,N,
18.0,42.0,160.518.591.025,land,no_bound,N,N,N,N,N,N,
18.0,45.0,130.006.909.307,land,no_bound,N,N,N,N,N,N,
18.0,48.0,122.471.303.182,land,no_bound,N,N,N,N,N,N,
18.0,51.0,129.246.657.731,land,no_bound,N,N,N,N,N,N,
18.0,54.0,13.971.442.107,land,no_bound,N,N,N,N,N,N,
18.0,57.0,124.745.896.094,land,no_bound,N,N,N,N,N,N,
18.0,60.0,116.213.705.185,land,no_bound,N,N,veg,N,N,N,veg
18.0,63.0,827.940.432.311,land,no_bound,N,N,N,N,N,N,
18.0,66.0,923.428.252.081,land,no_bound,N,N,N,N,N,N,
18.0,69.0,963.077.594.811,land,no_bound,N,N,N,N,N,N,
18.0,72.0,883.909.866.867,land,no_bound,N,N,N,N,N,N,
18.0,75.0,816.863.602.926,land,no_bound,N,N,N,N,N,N,
18.0,78.0,710.243.339.724,land,no_bound,N,N,N,N,N,N,
18.0,81.0,535.139.168.824,land,no_bound,N,N,N,N,N,N,
18.0,84.0,606.227.482.675,land,no_bound,N,N,N,N,N,N,
18.0,87.0,740.716.093.707,land,no_bound,N,N,N,N,N,N,
18.0,90.0,573.495.908.353,land,no_bound,N,N,N,N,N,N,
18.0,93.0,0.961724513616,land,no_bound,N,N,N,N,N,N,
18,96,0,sea,no_bound,N,N,N,N,N,N,
18,99,0,sea,no_bound,N,N,N,N,N,N,
18,102,0,sea,no_bound,N,N,N,N,N,N,
18,105,0,sea,no_bound,N,N,N,N,N,N,
18,108,0,sea,no_bound,N,N,N,N,N,N,
18,111,0,sea,no_bound,N,N,N,N,N,N,
18,114,0,sea,no_bound,N,N,N,N,N,N,
18,117,0,sea,no_bound,N,N,N,N,N,N,
18,120,0,sea,no_bound,N,N,N,N,N,N,
18,123,0,sea,no_bound,N,N,N,N,N,N,
18,126,0,sea,no_bound,N,N,N,N,N,N,
18,129,0,sea,no_bound,N,N,N,N,N,N,
18,132,0,sea,no_bound,N,N,N,N,N,N,
18,135,0,sea,no_bound,N,N,N,N,N,N,
18,138,0,sea,no_bound,N,N,N,N,N,N,
18,141,0,sea,no_bound,N,N,N,N,N,N,
18,144,0,sea,no_bound,N,N,N,N,N,N,
18,147,0,sea,no_bound,N,N,N,N,N,N,
18,150,0,sea,no_bound,N,N,N,N,N,N,
18,153,0,sea,no_bound,N,N,N,N,N,N,
18,156,0,sea,no_bound,N,N,N,N,N,N,
18,159,0,sea,no_bound,N,N,N,N,N,N,
18,162,0,sea,no_bound,N,N,N,N,N,N,
18,165,0,sea,no_bound,N,N,N,N,N,N,
18,168,0,sea,no_bound,N,N,N,N,N,N,
18,171,0,sea,no_bound,N,N,N,N,N,N,
18,174,0,sea,no_bound,N,N,N,N,N,N,
18,177,0,sea,no_bound,N,N,N,N,N,N,
18,180,0,sea,no_bound,N,N,N,N,N,N,
18,183,0,sea,no_bound,N,N,N,N,N,N,
18,186,0,sea,no_bound,N,N,N,N,N,N,
18,189,0,sea,no_bound,N,N,N,N,N,N,
18,192,0,sea,no_bound,N,N,N,N,N,N,
18,195,0,sea,no_bound,N,N,N,N,N,N,
18,198,0,sea,no_bound,N,N,N,N,N,N,
18,201,0,sea,no_bound,N,N,N,N,N,N,
18,204,0,sea,no_bound,N,N,N,N,N,N,
18,207,0,sea,no_bound,N,N,N,N,N,N,
18,210,0,sea,no_bound,N,N,N,N,N,N,
18,213,0,sea,no_bound,N,N,N,N,N,N,
18,216,0,sea,no_bound,N,N,N,N,N,N,
18,219,0,sea,no_bound,N,N,N,N,N,N,
18,222,0,sea,no_bound,N,N,N,N,N,N,
18,225,0,sea,no_bound,N,N,N,N,N,N,
18,228,0,sea,no_bound,N,N,N,N,N,N,
18,231,0,sea,no_bound,N,N,N,N,N,N,
18,234,0,sea,no_bound,N,N,N,N,N,N,
18,237,0,sea,no_bound,N,N,N,N,N,N,
18,240,0,sea,no_bound,N,N,N,N,N,N,
18,243,0,sea,no_bound,N,N,N,N,N,N,
18,246,0,sea,no_bound,N,N,N,N,N,N,
18,249,0,sea,no_bound,N,N,N,N,N,N,
18,252,0,sea,no_bound,N,N,N,N,N,N,
18,255,0,sea,no_bound,N,N,N,N,N,N,
18,258,0,sea,no_bound,N,N,N,N,N,N,
18,261,0,sea,no_bound,N,N,N,N,N,N,
18,264,0,sea,no_bound,N,N,N,N,N,N,
18,267,0,sea,no_bound,N,N,N,N,N,N,
18,270,0,sea,no_bound,N,N,N,N,N,N,
18,273,0,sea,no_bound,N,N,N,N,N,N,
18,276,0,sea,no_bound,N,N,N,N,N,N,
18,279,0,sea,no_bound,N,N,N,N,N,N,
18,282,0,sea,no_bound,N,N,N,N,N,N,
18,285,0,sea,no_bound,N,N,N,N,N,N,
18,288,0,sea,no_bound,N,N,N,N,N,N,
18,291,0,sea,no_bound,N,N,N,N,N,N,
18,294,0,sea,no_bound,N,N,N,N,N,N,
18,297,0,sea,no_bound,N,N,N,N,N,N,
18,300,0,sea,no_bound,N,N,N,N,N,N,
18,303,0,sea,no_bound,N,N,N,N,N,N,
18,306,0,sea,no_bound,N,N,N,N,N,N,
18,309,0,sea,no_bound,N,N,N,N,N,N,
18,312,0,sea,no_bound,N,N,N,N,N,N,
18,315,0,sea,no_bound,N,N,N,N,N,N,
18,318,0,sea,no_bound,N,N,N,N,N,N,
18,321,0,sea,no_bound,N,N,N,N,N,N,
21.0,0.0,126.852.724.767,land,no_bound,N,N,N,N,N,N,
21.0,3.0,129.344.424.533,land,no_bound,N,N,N,N,N,N,
21.0,6.0,130.682.019.363,land,no_bound,N,N,N,N,N,N,
21.0,9.0,131.449.811.042,land,no_bound,N,N,N,N,N,N,
21.0,12.0,149.690.423.956,land,no_bound,N,N,N,N,N,N,
21.0,15.0,164.322.946.916,land,no_bound,N,N,N,N,N,N,
21.0,18.0,169.613.250.376,land,no_bound,N,N,N,N,N,N,
21.0,21.0,188.183.093.403,land,no_bound,N,N,N,N,N,N,
21.0,24.0,195.843.758.413,land,no_bound,N,N,N,N,N,N,
21.0,27.0,202.317.504.437,land,no_bound,N,N,N,N,N,N,
21.0,30.0,203.707.949.798,land,no_bound,N,N,N,N,N,N,
21.0,33.0,194.688.256.166,land,no_bound,N,N,N,N,N,N,
21.0,36.0,192.161.946.305,land,no_bound,N,N,N,N,N,N,
21.0,39.0,178.200.513.188,land,no_bound,N,N,N,N,N,N,
21.0,42.0,139.677.712.233,land,no_bound,N,N,N,N,N,N,
21.0,45.0,131.688.693.202,land,no_bound,N,N,N,N,N,N,
21.0,48.0,132.785.390.818,land,no_bound,N,N,N,N,N,N,
21.0,51.0,138.886.926.341,land,no_bound,N,N,N,N,N,N,
21.0,54.0,146.851.369.683,land,no_bound,N,N,N,N,N,N,
21.0,57.0,129.574.108.469,land,no_bound,N,N,N,N,N,N,
21.0,60.0,123.613.301.724,land,no_bound,N,N,veg,N,N,N,veg
21.0,63.0,895.049.591.855,land,no_bound,N,N,N,N,N,N,
21.0,66.0,998.672.972.929,land,no_bound,N,N,N,N,N,N,
21.0,69.0,104.497.579.600,land,no_bound,N,N,N,N,N,N,
21.0,72.0,936.525.228.591,land,no_bound,N,N,N,N,N,N,
21.0,75.0,771.717.136.198,land,no_bound,N,N,N,N,N,N,
21.0,78.0,674.585.583.922,land,no_bound,N,N,N,N,N,N,
21.0,81.0,615.263.118.536,land,no_bound,N,N,N,N,N,N,
21.0,84.0,614.463.086.520,land,no_bound,N,N,N,N,N,N,
21.0,87.0,728.582.527.430,land,no_bound,N,N,N,N,N,N,
21.0,90.0,705.608.576.519,land,no_bound,N,N,N,N,N,N,
21.0,93.0,331.022.179.532,land,no_bound,N,N,N,N,N,N,
21,96,0,sea,no_bound,N,N,N,N,N,N,
21,99,0,sea,no_bound,N,N,N,N,N,N,
21,102,0,sea,no_bound,N,N,N,N,N,N,
21,105,0,sea,no_bound,N,N,N,N,N,N,
21,108,0,sea,no_bound,N,N,N,N,N,N,
21,111,0,sea,no_bound,N,N,N,N,N,N,
21,114,0,sea,no_bound,N,N,N,N,N,N,
21,117,0,sea,no_bound,N,N,N,N,N,N,
21,120,0,sea,no_bound,N,N,N,N,N,N,
21,123,0,sea,no_bound,N,N,N,N,N,N,
21,126,0,sea,no_bound,N,N,N,N,N,N,
21,129,0,sea,no_bound,N,N,N,N,N,N,
21,132,0,sea,no_bound,N,N,N,N,N,N,
21,135,0,sea,no_bound,N,N,N,N,N,N,
21,138,0,sea,no_bound,N,N,N,N,N,N,
21,141,0,sea,no_bound,N,N,N,N,N,N,
21,144,0,sea,no_bound,N,N,N,N,N,N,
21,147,0,sea,no_bound,N,N,N,N,N,N,
21,150,0,sea,no_bound,N,N,N,N,N,N,
21,153,0,sea,no_bound,N,N,N,N,N,N,
21,156,0,sea,no_bound,N,N,N,N,N,N,
21,159,0,sea,no_bound,N,N,N,N,N,N,
21,162,0,sea,no_bound,N,N,N,N,N,N,
21,165,0,sea,no_bound,N,N,N,N,N,N,
21,168,0,sea,no_bound,N,N,N,N,N,N,
21,171,0,sea,no_bound,N,N,N,N,N,N,
21,174,0,sea,no_bound,N,N,N,N,N,N,
21,177,0,sea,no_bound,N,N,N,N,N,N,
21,180,0,sea,no_bound,N,N,N,N,N,N,
21,183,0,sea,no_bound,N,N,N,N,N,N,
21,186,0,sea,no_bound,N,N,N,N,N,N,
21,189,0,sea,no_bound,N,N,N,N,N,N,
21,192,0,sea,no_bound,N,N,N,N,N,N,
21,195,0,sea,no_bound,N,N,N,N,N,N,
21,198,0,sea,no_bound,N,N,N,N,N,N,
21,201,0,sea,no_bound,N,N,N,N,N,N,
21,204,0,sea,no_bound,N,N,N,N,N,N,
21,207,0,sea,no_bound,N,N,N,N,N,N,
21,210,0,sea,no_bound,N,N,N,N,N,N,
21,213,0,sea,no_bound,N,N,N,N,N,N,
21,216,0,sea,no_bound,N,N,N,N,N,N,
21,219,0,sea,no_bound,N,N,N,N,N,N,
21,222,0,sea,no_bound,N,N,N,N,N,N,
21,225,0,sea,no_bound,N,N,N,N,N,N,
21,228,0,sea,no_bound,N,N,N,N,N,N,
21,231,0,sea,no_bound,N,N,N,N,N,N,
21,234,0,sea,no_bound,N,N,N,N,N,N,
21,237,0,sea,no_bound,N,N,N,N,N,N,
21,240,0,sea,no_bound,N,N,N,N,N,N,
21,243,0,sea,no_bound,N,N,N,N,N,N,
21,246,0,sea,no_bound,N,N,N,N,N,N,
21,249,0,sea,no_bound,N,N,N,N,N,N,
21,252,0,sea,no_bound,N,N,N,N,N,N,
21,255,0,sea,no_bound,N,N,N,N,N,N,
21,258,0,sea,no_bound,N,N,N,N,N,N,
21,261,0,sea,no_bound,N,N,N,N,N,N,
21,264,0,sea,no_bound,N,N,N,N,N,N,
21,267,0,sea,no_bound,N,N,N,N,N,N,
21,270,0,sea,no_bound,N,N,N,N,N,N,
21,273,0,sea,no_bound,N,N,N,N,N,N,
21,276,0,sea,no_bound,N,N,N,N,N,N,
21,279,0,sea,no_bound,N,N,N,N,N,N,
21,282,0,sea,no_bound,N,N,N,N,N,N,
21,285,0,sea,no_bound,N,N,N,N,N,N,
21,288,0,sea,no_bound,N,N,N,N,N,N,
21,291,0,sea,no_bound,N,N,N,N,N,N,
21,294,0,sea,no_bound,N,N,N,N,N,N,
21,297,0,sea,no_bound,N,N,N,N,N,N,
21,300,0,sea,no_bound,N,N,N,N,N,N,
21,303,0,sea,no_bound,N,N,N,N,N,N,
21,306,0,sea,no_bound,N,N,N,N,N,N,
21,309,0,sea,no_bound,N,N,N,N,N,N,
21,312,0,sea,no_bound,N,N,N,N,N,N,
21,315,0,sea,no_bound,N,N,N,N,N,N,
21,318,0,sea,no_bound,N,N,N,N,N,N,
21,321,0,sea,no_bound,N,N,N,N,N,N,
24.0,0.0,132.739.675.603,land,no_bound,N,N,N,N,N,N,
24.0,3.0,140.226.355.809,land,no_bound,N,N,N,N,N,N,
24.0,6.0,149.820.092.413,land,no_bound,N,N,N,N,N,N,
24.0,9.0,158.177.830.145,land,no_bound,N,N,N,N,N,N,
24.0,12.0,166.197.327.769,land,no_bound,N,N,N,N,N,N,
24.0,15.0,174.582.439.944,land,no_bound,N,N,N,N,N,N,
24.0,18.0,186.934.569.907,land,no_bound,N,N,N,N,N,N,
24.0,21.0,198.276.813.760,land,no_bound,N,N,N,N,N,N,
24.0,24.0,205.267.352.983,land,no_bound,N,N,N,N,N,N,
24.0,27.0,211.583.978.703,land,no_bound,N,N,N,N,N,N,
24.0,30.0,210.131.367.409,land,no_bound,N,N,N,N,N,N,
24.0,33.0,208.992.130.596,land,no_bound,N,N,N,N,N,N,
24.0,36.0,194.482.299.557,land,no_bound,N,N,N,N,N,N,
24.0,39.0,152.751.597.434,land,no_bound,N,N,N,N,N,N,
24.0,42.0,140.215.562.157,land,no_bound,N,N,N,N,N,N,
24.0,45.0,138.213.266.605,land,no_bound,N,N,N,N,N,N,
24.0,48.0,137.925.186.549,land,no_bound,N,N,N,N,N,N,
24.0,51.0,136.953.340.677,land,no_bound,N,N,N,N,N,N,
24.0,54.0,138.713.604.692,land,no_bound,N,N,N,N,N,N,
24.0,57.0,132.788.929.854,land,no_bound,N,N,N,N,N,N,
24.0,60.0,137.838.640.983,land,no_bound,N,N,veg,N,N,N,veg
24.0,63.0,945.794.889.983,land,no_bound,N,N,N,N,N,N,
24.0,66.0,105.783.435.773,land,no_bound,N,N,N,N,N,N,
24.0,69.0,102.671.478.725,land,no_bound,N,N,N,N,N,N,
24.0,72.0,932.351.081.598,land,no_bound,N,N,N,N,N,N,
24.0,75.0,726.412.866.411,land,no_bound,N,N,N,N,N,N,
24.0,78.0,643.280.968.845,land,no_bound,N,N,N,N,N,N,
24.0,81.0,567.158.458.300,land,no_bound,N,N,N,N,N,N,
24.0,84.0,552.552.600.975,land,no_bound,N,N,N,N,N,N,
24.0,87.0,565.128.345.458,land,no_bound,N,N,veg,N,N,N,veg
24.0,90.0,595.777.436.925,land,no_bound,N,N,veg,N,N,N,veg
24.0,93.0,478.518.359.792,land,no_bound,N,N,N,N,N,N,
24.0,96.0,194.845.373.347,land,no_bound,N,N,N,N,N,N,
24.0,99.0,242.791.808.502,land,no_bound,N,N,N,N,N,N,
24.0,102.0,0.98481487606,land,no_bound,N,N,N,N,N,N,
24,105,0,sea,no_bound,N,N,N,N,N,N,
24,108,0,sea,no_bound,N,N,N,N,N,N,
24,111,0,sea,no_bound,N,N,N,N,N,N,
24,114,0,sea,no_bound,N,N,N,N,N,N,
24,117,0,sea,no_bound,N,N,N,N,N,N,
24,120,0,sea,no_bound,N,N,N,N,N,N,
24,123,0,sea,no_bound,N,N,N,N,N,N,
24,126,0,sea,no_bound,N,N,N,N,N,N,
24,129,0,sea,no_bound,N,N,N,N,N,N,
24,132,0,sea,no_bound,N,N,N,N,N,N,
24,135,0,sea,no_bound,N,N,N,N,N,N,
24,138,0,sea,no_bound,N,N,N,N,N,N,
24,141,0,sea,no_bound,N,N,N,N,N,N,
24,144,0,sea,no_bound,N,N,N,N,N,N,
24,147,0,sea,no_bound,N,N,N,N,N,N,
24,150,0,sea,no_bound,N,N,N,N,N,N,
24,153,0,sea,no_bound,N,N,N,N,N,N,
24,156,0,sea,no_bound,N,N,N,N,N,N,
24,159,0,sea,no_bound,N,N,N,N,N,N,
24,162,0,sea,no_bound,N,N,N,N,N,N,
24,165,0,sea,no_bound,N,N,N,N,N,N,
24,168,0,sea,no_bound,N,N,N,N,N,N,
24,171,0,sea,no_bound,N,N,N,N,N,N,
24,174,0,sea,no_bound,N,N,N,N,N,N,
24,177,0,sea,no_bound,N,N,N,N,N,N,
24,180,0,sea,no_bound,N,N,N,N,N,N,
24,183,0,sea,no_bound,N,N,N,N,N,N,
24,186,0,sea,no_bound,N,N,N,N,N,N,
24,189,0,sea,no_bound,N,N,N,N,N,N,
24,192,0,sea,no_bound,N,N,N,N,N,N,
24,195,0,sea,no_bound,N,N,N,N,N,N,
24,198,0,sea,no_bound,N,N,N,N,N,N,
24,201,0,sea,no_bound,N,N,N,N,N,N,
24,204,0,sea,no_bound,N,N,N,N,N,N,
24,207,0,sea,no_bound,N,N,N,N,N,N,
24,210,0,sea,no_bound,N,N,N,N,N,N,
24,213,0,sea,no_bound,N,N,N,N,N,N,
24,216,0,sea,no_bound,N,N,N,N,N,N,
